Series,Number,Name,Address
276,919315684,GUILHERME GUSTAVO RABELO,AVENIDA DOUTOR JOSE CAMARGO 646
277,981121309,GABRIELA RACHEL CARVALHO LOPES LOPES,PRACA PROFESSOR THIAGO PADILHA 698
278,986908470,AMANDA BARRETO,TRAVESSA SARGENTO MATHEUS CANDIDO 821
279,972381375,DANIEL CAMPOS,AVENIDA PROFESSOR LUIZ FRANCA 709
280,934226381,ALFREDO SILVA AZEVEDO,ALAMEDA SARGENTO LUIS FRAGA 654
281,949967918,MATHEUS GABRIEL LIMA NEVES MEDEIROS,AVENIDA  MATHEUS PRADO 194
282,914268596,MAYARA MAYARA VARGAS OLIVEIRA,AVENIDA DESEMBARGADOR RAFAEL FERNANDES 54
283,945408385,MATHEUS LEONARDO BRASIL MORAES RABELO,RUA DOUTOR JOSE MARQUES 34
284,923058760,DENISE MARIA BRASIL,AVENIDA MAJOR MATHEUS BARRETO 865
285,910769567,BEATRIZ MARIA BAHR FRAGA SABINO,RUA DESEMBARGADOR LEONARDO CARVALHO 796
286,987133948,GABRIEL CARLOS TEIXEIRA LINHARES,ALAMEDA PROFESSOR MATIAS PESSOA 75
287,947442552,LARISSA ANA FRANCA SALES AMARAL,RUA DESEMBARGADOR RAFAEL LEITE 347
288,938334722,MAYARA JAQUELINE RODRIGUES ARAUJO SOARES,RUA MAJOR VINICIUS FERNANDES 360
289,995028082,SAMANTA LARISSA DUTRA ABREU CAMARGO,PRACA  VINICIUS BRITO 522
290,917327946,ERICA LUANA BARRETO LINHARES RABELO,PRACA  MATHEUS FRANCA 345
291,998641315,BEATRIZ JULIA NEVES CHAGAS,PRACA MAJOR MATHEUS CASTRO 713
292,980583952,PEDRO ALESSANDRO MARQUES BENTO,TRAVESSA TIPOGRAFO RAFAEL CASTRO 752
293,937717374,DANIELA LIMA MEDEIROS BARROS,ALAMEDA TIPOGRAFO JOAO CAMPOS 729
294,902963087,JAQUELINE SANTOS,RUA DESEMBARGADOR MARCOS VASCONCELOS 133
295,923514703,PEDRO PINHO,AVENIDA MAJOR VINICIUS NASCIMENTO 902
296,941704351,LUCIA BATISTA RABELO CHAGAS,TRAVESSA  DANIEL CARDOSO 206
297,950869443,LUCIA AMANDA LINHARES XAVIER CASTRO,PRACA SARGENTO JOSE BARROS 617
298,917515909,GUSTAVO FELIPE BRASIL,TRAVESSA PROFESSOR LUIS FERNANDES 807
299,954773096,MAYARA BARRETO FERNANDES,PRACA  PEDRO MEDEIROS 431
300,917422404,GUILHERME ALFREDO CARDOSO BARRETO CARDOSO,RUA MAJOR MARCOS VASCONCELOS 192
301,957207382,MATIAS PAULO SALES,TRAVESSA TIPOGRAFO ALFREDO ROSA 310
302,999845905,LUCAS MARCOS BARRETO BATISTA,ALAMEDA SARGENTO DANIEL CAMPOS 642
303,919375233,DANIELA DUTRA OLIVEIRA,AVENIDA MAJOR FELIPE CANDIDO 285
304,912984592,DENISE LEITE PADILHA,AVENIDA DESEMBARGADOR JOAO BRASIL 223
305,980079009,LUCIA RAQUEL FAGUNDES,AVENIDA TIPOGRAFO GABRIEL BENTO 895
306,993695102,GABRIEL FELIPE NASCIMENTO LINHARES BAHR,AVENIDA DESEMBARGADOR BRUNO FERNANDES 218
307,987744423,RAQUEL BEATRIZ ONOFRE,PRACA DESEMBARGADOR ALFREDO PIRES 408
308,977899688,RACHEL LETICIA BARRETO RABELO,PRACA  GABRIEL ANTUNES 926
309,932594030,BRUNA ERICA PAIVA PESSOA,RUA MAJOR DANIEL PADILHA 678
310,938881681,LUIS FRANCA,ALAMEDA PROFESSOR THIAGO PEREIRA 468
311,923841142,GABRIELA BAHR MARQUES,ALAMEDA DOUTOR THIAGO LIMA 772
312,901890703,BRUNO FRAGA PAIVA RAMOS,ALAMEDA SARGENTO LUCAS BRASIL 194
313,991958813,MATHEUS DANIEL SABINO,TRAVESSA DESEMBARGADOR GUSTAVO MACEDO 979
314,978820427,RICARDO JOAO MARTINS FRAGA,ALAMEDA SARGENTO RICARDO RAMOS 658
315,927566938,DENISE MONTEIRO,PRACA SARGENTO PEDRO MARTINS 465
316,920682326,LUCAS CARLOS BAHR CAMARGO SOARES,RUA DOUTOR MARCOS AMARAL 613
317,938198160,GUILHERME ALFREDO ASSIS VARGAS PEREIRA,PRACA  VINICIUS NASCIMENTO 833
318,991903013,RICARDO JOAO PADILHA PACHECO,AVENIDA TIPOGRAFO PEDRO SOARES 413
319,987679259,ALESSANDRO NEVES PINHO,AVENIDA MAJOR MATIAS XAVIER 106
320,960187998,ALFREDO DANIEL VARGAS,RUA  JOSE DUTRA 453
321,921115387,JAQUELINE DANIELA ROCHA COELHO LEAL,ALAMEDA  LUCAS PEREIRA 435
322,924510323,MAYARA CHAGAS,TRAVESSA DOUTOR MATIAS RABELO 50
323,914244226,RAQUEL ALBINO MARTINS CASTRO,TRAVESSA TIPOGRAFO THIAGO BRITO 712
324,969897306,ALFREDO FERNANDES BRAGA,TRAVESSA MAJOR DANIEL VARGAS 902
325,908634041,JESSICA BRITO BATISTA LEAL,TRAVESSA MAJOR MATIAS FAGUNDES 571
326,981475461,RAQUEL MARIA PINHO AMARAL,TRAVESSA PROFESSOR LUIZ BARROS 750
327,943574767,PAULO SILVEIRA,RUA  BRUNO MONTEIRO 584
328,967118749,MARCOS PINHO BRITO CARDOSO,AVENIDA MAJOR LEONARDO BARROS 154
329,976084287,AMANDA SOARES BENTO,ALAMEDA PROFESSOR THIAGO MEDEIROS 652
330,936531889,AMANDA MEDEIROS,PRACA PROFESSOR LEONARDO FREITAS 722
331,930772266,THIAGO MARCOS PRADO PESSOA,AVENIDA MAJOR MARCOS PADILHA 655
332,954774318,MATHEUS PEDRO ALVES BRAGA,TRAVESSA PROFESSOR BRUNO NASCIMENTO 885
333,975469090,JULIA MARTINS FRANCA ASSIS,ALAMEDA MAJOR THIAGO CHAGAS 773
334,937703500,CARLOS PESSOA,AVENIDA DOUTOR CARLOS BARROS 291
335,935026105,FELIPE RABELO FERNANDES ALVES,TRAVESSA DESEMBARGADOR VINICIUS DUTRA 971
336,979988175,JULIA ANA ALVES,TRAVESSA TIPOGRAFO VINICIUS BAHR 635
337,912838063,SAMARA FRANCA,PRACA MAJOR RICARDO PAIVA 988
338,935997734,ANA BARROS PINHO,RUA TIPOGRAFO ALFREDO ALVES 789
339,989567739,LEONARDO RICARDO CARVALHO CARVALHO,ALAMEDA MAJOR ALFREDO BARRETO 837
340,964444511,CARLOS ASSIS,TRAVESSA DOUTOR LUCAS MARTINS 969
341,940783937,LARISSA JUSTINO RODRIGUES,RUA PROFESSOR JOSE ONOFRE 5
342,974995775,ANA RACHEL FREITAS CAMARGO,RUA DOUTOR ALESSANDRO LOPES 806
343,948158424,JAQUELINE JUSTINO CASTRO,PRACA DESEMBARGADOR PEDRO MACEDO 217
344,982610930,PAULO THIAGO ASSIS PINTO,TRAVESSA DOUTOR JOSE MIRANDA 94
345,952029828,BRUNA JUSTINO ROCHA,PRACA MAJOR MATHEUS OLIVEIRA 94
346,994406313,LUCAS FELIPE OLIVEIRA SANTOS SANTOS,RUA MAJOR BRUNO TEIXEIRA 982
347,956381569,RICARDO MATIAS PACHECO PIRES CASTRO,AVENIDA DESEMBARGADOR CARLOS PAIVA 810
348,984049840,DANIEL VARGAS BARRETO,TRAVESSA  RICARDO ALVES 271
349,970335407,ALFREDO JUSTINO MIRANDA,AVENIDA TIPOGRAFO ALESSANDRO VIEIRA 916
350,990300114,RACHEL BEATRIZ ANTUNES SANTOS,PRACA PROFESSOR MATHEUS MACHADO 115
351,980652704,BRUNO MORAES NEVES MEDEIROS,RUA SARGENTO RICARDO PAIVA 378
352,902157825,ANA SILVA BENTO CARVALHO,RUA DESEMBARGADOR THIAGO ALMEIDA 571
353,968974608,JOSE MATHEUS JUSTINO,RUA MAJOR VINICIUS BAHR 336
354,995938982,LETICIA GABRIELA PESSOA,TRAVESSA SARGENTO MARCOS MACHADO 605
355,970022286,LARISSA SAMANTA BATISTA,AVENIDA PROFESSOR MARCOS OLIVEIRA 181
356,901463407,GABRIEL LEITE MACHADO MARTINS,PRACA SARGENTO MATIAS RIBEIRO 558
357,951280232,DENISE ALBINO MONTEIRO,ALAMEDA DESEMBARGADOR LUIS PAIVA 355
358,969064355,LEONARDO OLIVEIRA,ALAMEDA PROFESSOR FELIPE DUTRA 492
359,924846769,LETICIA RACHEL SALES BRASIL,ALAMEDA DOUTOR ALESSANDRO SANTOS 634
360,920250172,DANIELA SAMARA ANTUNES VASCONCELOS LIMA,ALAMEDA PROFESSOR FELIPE TEIXEIRA 600
361,958640836,LETICIA DANIELA ROCHA ROSA CORREIA,AVENIDA SARGENTO MARCOS BARROS 352
362,996486147,LEONARDO MORAES RIBEIRO,AVENIDA MAJOR CARLOS VARGAS 859
363,916553688,ANA JAQUELINE BRAGA,RUA MAJOR VINICIUS BRASIL 765
364,959243107,LUCAS THIAGO BRASIL,RUA  RICARDO MACEDO 540
365,969524402,AMANDA BRUNA PADILHA CANDIDO PIRES,PRACA  JOSE CARVALHO 340
366,940828324,MARCOS FELIPE CORREIA,PRACA MAJOR GUILHERME RIBEIRO 512
367,938627126,BEATRIZ ALMEIDA CARVALHO BENTO,AVENIDA SARGENTO RICARDO SABINO 427
368,942123271,RAFAEL GUILHERME MARQUES PRADO,PRACA DOUTOR GUILHERME CARVALHO 432
369,972859083,BRUNO PAULO PINTO,RUA MAJOR FELIPE PINHO 675
370,954439848,JAQUELINE ANTUNES,RUA SARGENTO CARLOS PIRES 623
371,973625427,ERICA MEDEIROS,AVENIDA TIPOGRAFO BRUNO COELHO 858
372,971813092,VINICIUS FREITAS,PRACA SARGENTO LUCAS MACHADO 374
373,908132606,ANA RAQUEL SILVA SABINO RIBEIRO,PRACA DESEMBARGADOR FELIPE MACIEL 955
374,904858301,SAMARA JULIA RODRIGUES,RUA TIPOGRAFO JOAO PEREIRA 920
375,950534218,LUCAS SOARES,TRAVESSA  PAULO BARROS 199
376,909271634,ANA AMANDA ARAUJO,PRACA  JOSE LINHARES 653
377,908115441,ALESSANDRO CARVALHO AZEVEDO,ALAMEDA TIPOGRAFO PAULO PRADO 251
378,991027063,GABRIEL VINICIUS CANDIDO LOPES,RUA TIPOGRAFO CARLOS CARDOSO 171
379,957818831,GUSTAVO MATIAS TEIXEIRA MARQUES,RUA TIPOGRAFO GUILHERME SANTOS 836
380,942201590,ERICA PINHO JUSTINO,PRACA  LEONARDO BAHR 896
381,956531172,MATIAS ALFREDO ALMEIDA,AVENIDA DESEMBARGADOR RAFAEL RODRIGUES 825
382,975235775,JESSICA LUANA RAMOS LOPES,AVENIDA DESEMBARGADOR LEONARDO MIRANDA 792
383,931356482,MARIA CARDOSO PESSOA,RUA SARGENTO LEONARDO CARDOSO 577
384,990051730,DENISE SAMANTA ANDRADE PACHECO XAVIER,AVENIDA  BRUNO ASSIS 428
385,918551232,LETICIA ROCHA SANTOS BRASIL,AVENIDA DESEMBARGADOR GUILHERME LEITE 58
386,974287960,DENISE JESSICA SILVEIRA MIRANDA,ALAMEDA DESEMBARGADOR DANIEL MARQUES 151
387,982166445,LUANA PEREIRA RAMOS,TRAVESSA SARGENTO CARLOS ALVES 606
388,987514535,GABRIELA SAMARA AZEVEDO SALES PADILHA,ALAMEDA TIPOGRAFO RICARDO MATOS 703
389,916033876,ERICA MARQUES LOPES CAMARGO,TRAVESSA SARGENTO GUSTAVO BATISTA 929
390,934285544,JAQUELINE MAYARA BENTO CAMARGO,AVENIDA SARGENTO VINICIUS VARGAS 719
391,922818467,RICARDO RAFAEL MARTINS LOPES,ALAMEDA  MARCOS FREITAS 495
392,975488302,DANIELA BEATRIZ TEIXEIRA LEITE,PRACA MAJOR GABRIEL PAIVA 891
393,972172543,GUSTAVO LUIZ RIBEIRO CAMPOS ANDRADE,AVENIDA DESEMBARGADOR PEDRO PADILHA 526
394,968378731,BRUNA BRUNA SILVEIRA,RUA DOUTOR GUSTAVO ROSA 512
395,982930052,MARIA NASCIMENTO SABINO,RUA PROFESSOR VINICIUS AMARAL 297
396,950793888,THIAGO THIAGO MARTINS MIRANDA PRADO,ALAMEDA SARGENTO LUIZ BRAGA 663
397,980428295,FELIPE BRAGA PRADO AZEVEDO,PRACA PROFESSOR PEDRO SILVA 84
398,983629385,GUSTAVO BAHR FRANCA,PRACA MAJOR VINICIUS FAGUNDES 443
399,978603371,LUCAS JOAO RIBEIRO ROCHA,PRACA DESEMBARGADOR GUSTAVO ONOFRE 685
400,932281366,FELIPE CARVALHO PINTO VARGAS,RUA DOUTOR MATIAS NEVES 549
401,946885264,ALESSANDRO NASCIMENTO,ALAMEDA PROFESSOR LEONARDO BENTO 20
402,959497947,AMANDA CAMPOS DUTRA PRADO,ALAMEDA  JOAO AZEVEDO 433
403,982393038,JULIA ERICA CAMARGO FERNANDES FREITAS,PRACA PROFESSOR MATIAS VARGAS 468
404,900131159,DANIEL DANIEL FAGUNDES,RUA DOUTOR LUIZ JUSTINO 251
405,972451641,VINICIUS CASTRO ANDRADE,ALAMEDA DESEMBARGADOR PEDRO SILVEIRA 688
406,991782099,MATIAS RIBEIRO,TRAVESSA TIPOGRAFO GUILHERME PEREIRA 457
407,967836314,MAYARA BAHR BARRETO,ALAMEDA SARGENTO CARLOS MEDEIROS 763
408,937854289,GUSTAVO CARLOS RIBEIRO LINHARES PEREIRA,PRACA PROFESSOR ALESSANDRO PEREIRA 897
409,902538300,LARISSA NEVES ROCHA ONOFRE,RUA DESEMBARGADOR FELIPE LOPES 342
410,940332372,LUCAS LOPES CANDIDO RIBEIRO,AVENIDA PROFESSOR MATIAS BENTO 916
411,920839057,GABRIELA LETICIA BATISTA PINHO MORAES,RUA TIPOGRAFO RAFAEL JUSTINO 612
412,992181748,RICARDO NASCIMENTO VIEIRA,PRACA TIPOGRAFO RAFAEL LINHARES 652
413,971575037,LETICIA LUCIA NASCIMENTO,ALAMEDA SARGENTO LUCAS PINHO 550
414,958326985,ALESSANDRO RABELO CHAGAS CORREIA,PRACA DESEMBARGADOR MATIAS NEVES 528
415,936045779,LETICIA LARISSA RIBEIRO MEDEIROS,AVENIDA DESEMBARGADOR PEDRO BARROS 601
416,901935278,LUIZ VASCONCELOS LINHARES,RUA SARGENTO ALESSANDRO LEAL 24
417,929248993,VINICIUS LEITE ANTUNES,TRAVESSA DOUTOR PAULO LOPES 242
418,902148299,DANIEL ALFREDO TEIXEIRA,AVENIDA DESEMBARGADOR RICARDO ONOFRE 63
419,900270478,JESSICA DANIELA CANDIDO FREITAS ABREU,PRACA MAJOR LUIZ XAVIER 342
420,981076686,BEATRIZ DENISE BATISTA,PRACA SARGENTO VINICIUS CARVALHO 236
421,901529067,JESSICA DANIELA XAVIER BRAGA BARRETO,RUA SARGENTO FELIPE PINHO 510
422,960396956,MATHEUS MATIAS FERNANDES ARAUJO BAHR,PRACA SARGENTO ALFREDO PRADO 862
423,961981251,DENISE SAMANTA SILVEIRA,TRAVESSA DESEMBARGADOR LUIZ NEVES 368
424,917815451,BEATRIZ SAMANTA ALVES,ALAMEDA DOUTOR JOSE VARGAS 656
425,909212491,PAULO GUILHERME ALVES CASTRO OLIVEIRA,TRAVESSA MAJOR LUIS LEAL 104
426,901437333,MATIAS MACEDO,ALAMEDA PROFESSOR ALFREDO ABREU 580
427,975075763,CARLOS VARGAS CAMPOS SABINO,ALAMEDA  JOSE MARQUES 813
428,901876314,CARLOS ARAUJO PEREIRA FERNANDES,TRAVESSA DOUTOR GUSTAVO MORAES 319
429,939346175,JOAO FELIPE BENTO ALBINO,ALAMEDA  GUILHERME PINHO 904
430,900061865,LARISSA JUSTINO,TRAVESSA MAJOR ALESSANDRO COELHO 836
431,954920718,GUSTAVO LIMA CAMPOS,AVENIDA TIPOGRAFO RICARDO VARGAS 681
432,993446503,DENISE SANTOS BARRETO CAMARGO,RUA PROFESSOR JOAO CORREIA 790
433,913859886,JULIA JESSICA VIEIRA LOPES FAGUNDES,ALAMEDA DESEMBARGADOR LUCAS LEITE 682
434,941576029,PAULO PEREIRA,AVENIDA SARGENTO GUSTAVO MACHADO 699
435,930982421,ERICA COELHO LINHARES MIRANDA,TRAVESSA DESEMBARGADOR LUIS RODRIGUES 511
436,933338680,MARCOS DANIEL JUSTINO,AVENIDA DOUTOR RICARDO RABELO 466
437,928211562,LUIZ LUIZ PACHECO TEIXEIRA,TRAVESSA PROFESSOR LEONARDO SILVA 572
438,941885731,ANA PINHO,TRAVESSA SARGENTO DANIEL ALBINO 292
439,915197134,MARIA MAYARA BENTO CARVALHO,RUA PROFESSOR ALFREDO SOARES 404
440,968382128,RAFAEL ONOFRE COELHO LINHARES,RUA SARGENTO THIAGO PADILHA 260
441,986100717,LUIZ ONOFRE,AVENIDA SARGENTO LUIS PINHO 854
442,991753059,RAFAEL LEONARDO BARROS CHAGAS SANTOS,PRACA PROFESSOR LUIZ MONTEIRO 419
443,958351196,ALESSANDRO RAFAEL VIEIRA BENTO,AVENIDA SARGENTO MARCOS SABINO 772
444,971556587,JESSICA MORAES,RUA DESEMBARGADOR PEDRO VIEIRA 34
445,900066450,VINICIUS AMARAL ASSIS BRITO,RUA DESEMBARGADOR THIAGO SABINO 209
446,945989113,PEDRO RAMOS,AVENIDA MAJOR LUCAS BRAGA 814
447,929116503,AMANDA MARIA MACIEL BAHR,PRACA DOUTOR PAULO NASCIMENTO 334
448,971152713,BRUNO ALFREDO AZEVEDO ABREU,ALAMEDA DESEMBARGADOR LUIS SILVEIRA 100
449,991521026,DANIELA OLIVEIRA VASCONCELOS,PRACA  ALESSANDRO MATOS 5
450,910746986,BRUNO PACHECO,PRACA DOUTOR FELIPE ROCHA 587
451,992533101,BRUNA RIBEIRO,ALAMEDA DESEMBARGADOR JOAO CORREIA 437
452,960856949,JOAO JOSE NASCIMENTO,ALAMEDA DESEMBARGADOR BRUNO LOPES 742
453,961213574,LUANA DUTRA,TRAVESSA DESEMBARGADOR DANIEL MACHADO 389
454,922654221,RICARDO BRITO,TRAVESSA PROFESSOR JOSE TEIXEIRA 727
455,998175641,ANA JULIA RAMOS ALMEIDA DUTRA,RUA PROFESSOR JOAO ONOFRE 687
456,975663614,DANIEL BARRETO MARQUES PAIVA,TRAVESSA MAJOR PAULO MEDEIROS 286
457,930623529,LETICIA SALES MACHADO ARAUJO,RUA SARGENTO PEDRO OLIVEIRA 361
458,915651870,LETICIA SAMARA RAMOS VIEIRA,ALAMEDA DESEMBARGADOR ALFREDO CARDOSO 369
459,944339529,GABRIELA ALMEIDA CARDOSO,ALAMEDA PROFESSOR GUILHERME AMARAL 595
460,923791314,VINICIUS ALFREDO XAVIER,AVENIDA DESEMBARGADOR MARCOS MACHADO 982
461,978280333,LETICIA GABRIELA MATOS FERNANDES,AVENIDA DESEMBARGADOR GUSTAVO VARGAS 21
462,957025959,GUSTAVO JOSE FRAGA,TRAVESSA PROFESSOR GABRIEL MONTEIRO 624
463,954738030,MARIA DANIELA MONTEIRO LEAL,AVENIDA DOUTOR ALFREDO VASCONCELOS 899
464,906141551,ALFREDO JUSTINO CANDIDO SOARES,RUA DESEMBARGADOR DANIEL FAGUNDES 266
465,950493017,ALFREDO JOSE LEAL CANDIDO CAMARGO,ALAMEDA DESEMBARGADOR JOSE FERNANDES 774
466,991439271,DENISE MACEDO ALBINO BATISTA,PRACA  MATHEUS ASSIS 442
467,935191040,MATHEUS SOARES RABELO MONTEIRO,RUA  ALFREDO CAMARGO 374
468,971231264,DENISE TEIXEIRA,PRACA DESEMBARGADOR BRUNO FAGUNDES 685
469,961186283,GUILHERME ABREU MONTEIRO,TRAVESSA DOUTOR RAFAEL SANTOS 232
470,933433633,BRUNA NASCIMENTO,AVENIDA MAJOR VINICIUS RIBEIRO 499
471,926288907,LUIZ PAULO RAMOS FERNANDES SOARES,PRACA  MARCOS PADILHA 744
472,929092544,GABRIELA JAQUELINE MEDEIROS PRADO,RUA PROFESSOR DANIEL LEAL 615
473,997087594,MARCOS LUCAS RAMOS,ALAMEDA MAJOR CARLOS SILVEIRA 423
474,928769080,LEONARDO RICARDO VASCONCELOS MACIEL,AVENIDA SARGENTO LUIS VIEIRA 133
475,977064986,ERICA MACEDO ALVES PEREIRA,PRACA TIPOGRAFO JOAO FAGUNDES 693
476,903563277,CARLOS PAULO NASCIMENTO BAHR,ALAMEDA DOUTOR GABRIEL NASCIMENTO 591
477,928216845,MARCOS GABRIEL PACHECO,PRACA TIPOGRAFO DANIEL MARTINS 638
478,970153626,BEATRIZ MORAES,AVENIDA DESEMBARGADOR MATHEUS BENTO 67
479,929403903,MARIA SANTOS FAGUNDES CARVALHO,TRAVESSA PROFESSOR MATHEUS ARAUJO 594
480,967758605,CARLOS LUIS ASSIS CHAGAS,TRAVESSA DOUTOR GUILHERME MACHADO 592
481,958671573,GABRIEL FREITAS LOPES,AVENIDA TIPOGRAFO GABRIEL AZEVEDO 854
482,974348261,JULIA BRUNA BENTO FAGUNDES AZEVEDO,TRAVESSA  MATIAS ABREU 842
483,935659949,JAQUELINE RACHEL FRAGA,AVENIDA TIPOGRAFO MARCOS MATOS 30
484,969107874,ALFREDO PESSOA RABELO,TRAVESSA MAJOR PEDRO BATISTA 274
485,951124426,BRUNA SANTOS,PRACA TIPOGRAFO VINICIUS LEAL 772
486,918689294,RAFAEL LUIS PAIVA CANDIDO VIEIRA,PRACA SARGENTO GUILHERME ALVES 833
487,927844287,LUANA ROSA MARTINS LINHARES,PRACA PROFESSOR JOSE FRAGA 662
488,909514669,PAULO THIAGO BAHR,TRAVESSA DOUTOR LUIS LOPES 641
489,908062783,BRUNA MARTINS OLIVEIRA,PRACA  ALESSANDRO LINHARES 605
490,969901361,CARLOS CANDIDO ARAUJO PINHO,RUA  DANIEL LEITE 39
491,935076543,LETICIA VASCONCELOS CAMPOS MORAES,TRAVESSA SARGENTO RAFAEL XAVIER 16
492,944785857,JESSICA AMANDA LIMA LEITE,PRACA PROFESSOR PAULO ARAUJO 427
493,965538585,ALFREDO MATHEUS FRANCA,PRACA TIPOGRAFO JOSE MONTEIRO 457
494,928905738,LUIS RAFAEL RABELO,PRACA DESEMBARGADOR RAFAEL AZEVEDO 755
495,924282426,DENISE JAQUELINE ALBINO,RUA DOUTOR LEONARDO PACHECO 645
496,909068391,JAQUELINE VASCONCELOS ONOFRE LOPES,AVENIDA PROFESSOR JOSE COELHO 920
497,987132458,DENISE FERNANDES,RUA SARGENTO CARLOS ALMEIDA 62
498,988735916,LEONARDO LUCAS VIEIRA,ALAMEDA  JOAO RIBEIRO 524
499,910073771,DANIEL SILVA,RUA  ALFREDO CHAGAS 345
500,982806355,JULIA LETICIA ABREU FREITAS,ALAMEDA DOUTOR LEONARDO ASSIS 621
501,916154168,SAMANTA BARROS LIMA,TRAVESSA DESEMBARGADOR DANIEL MARTINS 337
502,986632831,ALFREDO PESSOA LEAL PAIVA,AVENIDA TIPOGRAFO PEDRO CHAGAS 744
503,901332683,PAULO DANIEL CANDIDO,TRAVESSA TIPOGRAFO ALFREDO DUTRA 921
504,995407886,MAYARA DANIELA COELHO FAGUNDES PEREIRA,PRACA DOUTOR LUIS MARQUES 344
505,981813357,GABRIEL CASTRO ARAUJO JUSTINO,ALAMEDA DESEMBARGADOR LEONARDO ONOFRE 347
506,922738606,JOAO ALESSANDRO VASCONCELOS AMARAL AZEVEDO,PRACA PROFESSOR ALFREDO NASCIMENTO 745
507,966756075,BRUNO FELIPE JUSTINO ASSIS FAGUNDES,ALAMEDA SARGENTO MATHEUS MACIEL 88
508,928929124,GUSTAVO OLIVEIRA,ALAMEDA PROFESSOR RICARDO AZEVEDO 576
509,994850645,FELIPE MONTEIRO SANTOS ANDRADE,TRAVESSA DESEMBARGADOR ALFREDO LEITE 611
510,915045022,DANIELA JESSICA LOPES,AVENIDA  JOSE ROCHA 619
511,908424742,LUCAS BATISTA BRAGA LOPES,RUA  ALFREDO ABREU 129
512,934919178,RAQUEL DANIELA SANTOS,ALAMEDA  MATIAS FERNANDES 937
513,936546434,RAQUEL SOARES RAMOS SILVA,AVENIDA DESEMBARGADOR RAFAEL SALES 715
514,936796136,ANA CARVALHO ASSIS,RUA DOUTOR MARCOS RABELO 139
515,966736225,LEONARDO ALFREDO LEITE,RUA DOUTOR THIAGO BAHR 908
516,944810349,SAMARA MAYARA PIRES MACEDO,ALAMEDA  DANIEL RABELO 274
517,938421612,LEONARDO RAFAEL BENTO,AVENIDA  MARCOS VARGAS 195
518,963748608,THIAGO BENTO SALES,TRAVESSA SARGENTO MATIAS JUSTINO 607
519,954121503,DANIEL CAMPOS FERNANDES,AVENIDA DOUTOR VINICIUS CASTRO 483
520,955647246,BRUNA BEATRIZ MACIEL CAMPOS MORAES,PRACA DESEMBARGADOR RICARDO PADILHA 671
521,966270560,RACHEL RACHEL ROCHA SILVA BARRETO,TRAVESSA PROFESSOR LUIZ MARQUES 292
522,955885176,GABRIEL SABINO ROCHA BAHR,ALAMEDA SARGENTO RAFAEL ROCHA 594
523,917132051,LUIS PACHECO,RUA  FELIPE PIRES 483
524,927665969,LUANA LUCIA FRAGA,RUA  GUSTAVO CHAGAS 804
525,980297937,JESSICA LARISSA ARAUJO MONTEIRO RAMOS,RUA SARGENTO BRUNO BRAGA 571
526,978815518,ANA CASTRO XAVIER CARVALHO,ALAMEDA TIPOGRAFO DANIEL CHAGAS 572
527,967511266,DENISE CAMPOS CHAGAS,RUA PROFESSOR FELIPE LEAL 954
528,964495804,RACHEL GABRIELA RABELO,PRACA SARGENTO JOAO OLIVEIRA 898
529,960764309,JOAO FRANCA MARTINS,TRAVESSA PROFESSOR MATIAS MONTEIRO 774
530,988084881,LUANA FAGUNDES,AVENIDA SARGENTO LUIS MORAES 228
531,917129232,MATIAS THIAGO ALVES BAHR PADILHA,PRACA  JOSE RODRIGUES 351
532,992970000,DENISE DENISE COELHO,PRACA PROFESSOR LEONARDO MEDEIROS 640
533,981138401,SAMANTA DANIELA PEREIRA,TRAVESSA PROFESSOR JOSE ROSA 401
534,984776633,LARISSA ANA ABREU BARROS,RUA MAJOR CARLOS SILVEIRA 925
535,940539812,MARCOS PAIVA,PRACA  CARLOS BARRETO 360
536,997746428,RACHEL BEATRIZ ROCHA SILVA BENTO,TRAVESSA TIPOGRAFO MARCOS DUTRA 565
537,920626385,DANIELA RACHEL VARGAS FAGUNDES,AVENIDA DESEMBARGADOR JOAO CORREIA 784
538,920810263,GABRIELA COELHO ONOFRE,AVENIDA TIPOGRAFO RICARDO DUTRA 779
539,987874296,LETICIA LUCIA SOARES NEVES,AVENIDA DESEMBARGADOR BRUNO AMARAL 159
540,966250224,VINICIUS ONOFRE PESSOA MATOS,PRACA TIPOGRAFO LUIS ALMEIDA 251
541,964496057,LUCIA SABINO CASTRO RAMOS,RUA PROFESSOR JOSE MORAES 297
542,902419444,DENISE SILVEIRA PESSOA,PRACA TIPOGRAFO LUIS BAHR 709
543,998268102,MAYARA SOARES,RUA PROFESSOR MATIAS BATISTA 289
544,983553881,ANA AZEVEDO,PRACA  GUSTAVO CAMARGO 33
545,956934699,LETICIA MARIA ALMEIDA,AVENIDA MAJOR LUCAS PRADO 820
546,981224693,GABRIELA PACHECO ONOFRE,TRAVESSA DOUTOR GUILHERME PEREIRA 939
547,902619861,JULIA JAQUELINE LIMA ALMEIDA,RUA PROFESSOR ALESSANDRO LINHARES 192
548,925028536,JULIA MARIA BARROS PINTO,PRACA  DANIEL PEREIRA 4
549,966857493,FELIPE VIEIRA RODRIGUES BARRETO,AVENIDA DOUTOR JOAO ROSA 12
550,956495634,JESSICA ALVES ROSA DUTRA,TRAVESSA  JOAO BRAGA 861
551,968329744,SAMANTA SILVEIRA PADILHA VIEIRA,ALAMEDA MAJOR LUIS DUTRA 316
